,effortsLeft,effortsRight,r01,r02,r12
228,"[-1,0,0,-1]","[-1,0,0,1]",0.18181818181818182,0.0,0.8181818181818182
229,"[-1,0,0,-1]","[-1,0,1,-1]",0.2727272727272727,0.36363636363636365,0.36363636363636365
230,"[-1,0,0,-1]","[-1,0,1,0]",0.2727272727272727,0.18181818181818182,0.5454545454545454
231,"[-1,0,0,-1]","[-1,0,1,1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
232,"[-1,0,0,-1]","[-1,1,0,-1]",0.3333333333333333,0.6666666666666666,0.0
233,"[-1,0,0,-1]","[-1,1,0,1]",0.2727272727272727,0.09090909090909091,0.6363636363636364
234,"[-1,0,0,-1]","[-1,1,1,0]",0.3,0.5,0.2
235,"[-1,0,0,-1]","[0,-1,-1,-1]",0.5454545454545454,0.2727272727272727,0.18181818181818182
236,"[-1,0,0,-1]","[0,-1,0,-1]",0.6666666666666666,0.3333333333333333,0.0
237,"[-1,0,0,-1]","[0,-1,1,0]",0.3333333333333333,0.16666666666666666,0.5
238,"[-1,0,0,-1]","[0,-1,1,1]",0.36363636363636365,0.09090909090909091,0.5454545454545454
239,"[-1,0,0,-1]","[0,1,-1,0]",0.3,0.2,0.5
240,"[-1,0,0,-1]","[0,1,0,-1]",0.2,0.7,0.1
241,"[-1,0,0,-1]","[0,1,0,1]",0.3,0.0,0.7
242,"[-1,0,0,-1]","[1,-1,1,0]",0.36363636363636365,0.18181818181818182,0.45454545454545453
243,"[-1,0,0,-1]","[1,0,-1,1]",0.7,0.0,0.3
244,"[-1,0,0,-1]","[1,0,0,-1]",0.5,0.3,0.2
245,"[-1,0,0,-1]","[1,0,0,1]",0.1,0.2,0.7
246,"[-1,0,0,-1]","[1,0,1,-1]",0.21428571428571427,0.5714285714285714,0.21428571428571427
247,"[-1,0,0,-1]","[1,0,1,0]",0.36363636363636365,0.0,0.6363636363636364
248,"[-1,0,0,-1]","[1,0,1,1]",0.18181818181818182,0.09090909090909091,0.7272727272727273
249,"[-1,0,0,-1]","[1,1,-1,0]",0.2727272727272727,0.18181818181818182,0.5454545454545454
250,"[-1,0,0,-1]","[1,1,0,0]",0.16666666666666666,0.0,0.8333333333333334
251,"[-1,0,0,-1]","[1,1,1,0]",0.2,0.3,0.5
252,"[-1,0,0,1]","[-1,-1,0,-1]",0.9,0.1,0.0
253,"[-1,0,0,1]","[-1,-1,0,0]",0.4,0.1,0.5
254,"[-1,0,0,1]","[-1,-1,1,0]",1.0,0.0,0.0
255,"[-1,0,0,1]","[-1,0,-1,0]",0.7272727272727273,0.0,0.2727272727272727
256,"[-1,0,0,1]","[-1,0,-1,1]",0.7272727272727273,0.09090909090909091,0.18181818181818182
257,"[-1,0,0,1]","[-1,0,1,-1]",0.8,0.0,0.2
258,"[-1,0,0,1]","[-1,1,0,-1]",0.8,0.2,0.0
259,"[-1,0,0,1]","[-1,1,0,0]",0.4,0.2,0.4
260,"[-1,0,0,1]","[-1,1,0,1]",0.45454545454545453,0.0,0.5454545454545454
261,"[-1,0,0,1]","[-1,1,1,0]",0.8333333333333334,0.08333333333333333,0.08333333333333333
