,effortsLeft,effortsRight,r01,r02,r12
310,"[-1,0,1,-1]","[1,1,-1,0]",0.4,0.1,0.5
311,"[-1,0,1,-1]","[1,1,0,-1]",0.07142857142857142,0.7142857142857143,0.21428571428571427
312,"[-1,0,1,-1]","[1,1,0,1]",0.3,0.0,0.7
313,"[-1,0,1,0]","[-1,-1,-1,0]",0.7,0.1,0.2
314,"[-1,0,1,0]","[-1,-1,0,-1]",0.5,0.1875,0.3125
315,"[-1,0,1,0]","[-1,-1,0,1]",0.5714285714285714,0.0,0.42857142857142855
316,"[-1,0,1,0]","[-1,0,-1,0]",0.2857142857142857,0.35714285714285715,0.35714285714285715
317,"[-1,0,1,0]","[-1,0,0,1]",0.36363636363636365,0.09090909090909091,0.5454545454545454
318,"[-1,0,1,0]","[-1,1,0,0]",0.16666666666666666,0.0,0.8333333333333334
319,"[-1,0,1,0]","[-1,1,0,1]",0.3,0.0,0.7
320,"[-1,0,1,0]","[-1,1,1,0]",0.4,0.2,0.4
321,"[-1,0,1,0]","[0,-1,-1,0]",0.8,0.1,0.1
322,"[-1,0,1,0]","[0,-1,0,1]",0.5384615384615384,0.0,0.46153846153846156
323,"[-1,0,1,0]","[0,-1,1,-1]",0.5454545454545454,0.2727272727272727,0.18181818181818182
324,"[-1,0,1,0]","[0,-1,1,0]",0.3,0.1,0.6
325,"[-1,0,1,0]","[0,0,1,-1]",0.6,0.1,0.3
326,"[-1,0,1,0]","[0,1,-1,1]",0.6363636363636364,0.0,0.36363636363636365
327,"[-1,0,1,0]","[0,1,0,1]",0.21428571428571427,0.0,0.7857142857142857
328,"[-1,0,1,0]","[0,1,1,0]",0.5,0.1,0.4
329,"[-1,0,1,0]","[0,1,1,1]",0.6,0.2,0.2
330,"[-1,0,1,0]","[1,-1,0,0]",0.3,0.0,0.7
331,"[-1,0,1,0]","[1,0,-1,-1]",0.7272727272727273,0.0,0.2727272727272727
332,"[-1,0,1,0]","[1,0,-1,1]",0.7,0.1,0.2
333,"[-1,0,1,0]","[1,0,1,0]",0.5,0.07142857142857142,0.42857142857142855
334,"[-1,0,1,0]","[1,0,1,1]",0.6,0.1,0.3
335,"[-1,0,1,0]","[1,1,-1,0]",0.7272727272727273,0.0,0.2727272727272727
336,"[-1,0,1,0]","[1,1,0,-1]",0.5454545454545454,0.18181818181818182,0.2727272727272727
337,"[-1,0,1,1]","[-1,-1,0,0]",0.1,0.0,0.9
338,"[-1,0,1,1]","[-1,0,-1,0]",0.3,0.0,0.7
339,"[-1,0,1,1]","[-1,0,0,1]",0.2,0.0,0.8
340,"[-1,0,1,1]","[-1,0,1,0]",0.5,0.3,0.2
341,"[-1,0,1,1]","[-1,1,0,0]",0.4,0.0,0.6
342,"[-1,0,1,1]","[0,-1,0,-1]",0.6666666666666666,0.08333333333333333,0.25
343,"[-1,0,1,1]","[0,-1,0,1]",0.25,0.125,0.625
344,"[-1,0,1,1]","[0,-1,1,-1]",0.6428571428571429,0.14285714285714285,0.21428571428571427
345,"[-1,0,1,1]","[0,-1,1,0]",0.4666666666666667,0.0,0.5333333333333333
346,"[-1,0,1,1]","[0,-1,1,1]",0.18181818181818182,0.36363636363636365,0.45454545454545453
347,"[-1,0,1,1]","[0,1,-1,-1]",0.9090909090909091,0.0,0.09090909090909091
348,"[-1,0,1,1]","[0,1,-1,0]",0.6,0.1,0.3
349,"[-1,0,1,1]","[0,1,0,-1]",0.5,0.0,0.5
350,"[-1,0,1,1]","[0,1,1,0]",0.7,0.1,0.2
351,"[-1,0,1,1]","[1,-1,0,-1]",0.7857142857142857,0.0,0.21428571428571427
352,"[-1,0,1,1]","[1,-1,0,0]",0.09090909090909091,0.09090909090909091,0.8181818181818182
353,"[-1,0,1,1]","[1,-1,0,1]",0.38461538461538464,0.07692307692307693,0.5384615384615384
354,"[-1,0,1,1]","[1,0,-1,0]",0.4375,0.0625,0.5
355,"[-1,0,1,1]","[1,0,0,-1]",0.6363636363636364,0.0,0.36363636363636365
356,"[-1,0,1,1]","[1,0,0,1]",0.36363636363636365,0.18181818181818182,0.45454545454545453
357,"[-1,0,1,1]","[1,0,1,-1]",0.5454545454545454,0.18181818181818182,0.2727272727272727
358,"[-1,0,1,1]","[1,0,1,1]",0.7,0.3,0.0
359,"[-1,0,1,1]","[1,1,0,-1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
360,"[-1,0,1,1]","[1,1,0,1]",0.45454545454545453,0.09090909090909091,0.45454545454545453
361,"[-1,1,-1,0]","[-1,-1,-1,0]",0.2,0.7,0.1
362,"[-1,1,-1,0]","[-1,-1,0,0]",0.0,0.0,1.0
363,"[-1,1,-1,0]","[-1,-1,0,1]",0.4,0.0,0.6
364,"[-1,1,-1,0]","[-1,-1,1,0]",0.2727272727272727,0.0,0.7272727272727273
365,"[-1,1,-1,0]","[-1,0,-1,-1]",0.375,0.5,0.125
366,"[-1,1,-1,0]","[-1,0,-1,0]",0.18181818181818182,0.7272727272727273,0.09090909090909091
367,"[-1,1,-1,0]","[-1,0,0,-1]",0.3,0.0,0.7
368,"[-1,1,-1,0]","[-1,0,0,1]",0.058823529411764705,0.11764705882352941,0.8235294117647058
369,"[-1,1,-1,0]","[-1,0,1,0]",0.09090909090909091,0.0,0.9090909090909091
370,"[-1,1,-1,0]","[-1,0,1,1]",0.18181818181818182,0.0,0.8181818181818182
371,"[-1,1,-1,0]","[-1,1,0,-1]",0.5555555555555556,0.16666666666666666,0.2777777777777778
372,"[-1,1,-1,0]","[-1,1,1,0]",0.1,0.6,0.3
373,"[-1,1,-1,0]","[0,-1,0,-1]",0.36363636363636365,0.45454545454545453,0.18181818181818182
374,"[-1,1,-1,0]","[0,-1,0,1]",0.1,0.1,0.8
375,"[-1,1,-1,0]","[0,-1,1,-1]",0.5,0.1,0.4
376,"[-1,1,-1,0]","[0,0,-1,-1]",0.6363636363636364,0.36363636363636365,0.0
377,"[-1,1,-1,0]","[0,0,1,1]",0.0,0.0,1.0
378,"[-1,1,-1,0]","[0,1,-1,1]",0.1,0.5,0.4
379,"[-1,1,-1,0]","[0,1,0,-1]",0.36363636363636365,0.2727272727272727,0.36363636363636365
380,"[-1,1,-1,0]","[0,1,1,0]",0.36363636363636365,0.09090909090909091,0.5454545454545454
381,"[-1,1,-1,0]","[1,-1,0,-1]",0.1875,0.4375,0.375
382,"[-1,1,-1,0]","[1,-1,0,0]",0.07692307692307693,0.0,0.9230769230769231
383,"[-1,1,-1,0]","[1,-1,0,1]",0.3,0.0,0.7
384,"[-1,1,-1,0]","[1,0,-1,-1]",0.36363636363636365,0.5454545454545454,0.09090909090909091
385,"[-1,1,-1,0]","[1,0,-1,1]",0.2,0.26666666666666666,0.5333333333333333
386,"[-1,1,-1,0]","[1,0,0,1]",0.09090909090909091,0.18181818181818182,0.7272727272727273
387,"[-1,1,-1,0]","[1,0,1,-1]",0.5,0.3,0.2
388,"[-1,1,-1,0]","[1,0,1,1]",0.09090909090909091,0.09090909090909091,0.8181818181818182
389,"[-1,1,-1,0]","[1,1,0,1]",0.36363636363636365,0.0,0.6363636363636364
390,"[-1,1,-1,0]","[1,1,1,0]",0.3,0.1,0.6
391,"[-1,1,0,-1]","[-1,-1,-1,0]",0.3,0.3,0.4
392,"[-1,1,0,-1]","[-1,-1,0,-1]",0.2727272727272727,0.45454545454545453,0.2727272727272727
393,"[-1,1,0,-1]","[-1,0,-1,-1]",0.1,0.4,0.5
394,"[-1,1,0,-1]","[-1,0,-1,0]",0.2,0.06666666666666667,0.7333333333333333
395,"[-1,1,0,-1]","[-1,0,-1,1]",0.5,0.2,0.3
396,"[-1,1,0,-1]","[-1,0,1,0]",0.5,0.1,0.4
397,"[-1,1,0,-1]","[-1,0,1,1]",0.3,0.2,0.5
398,"[-1,1,0,-1]","[-1,1,0,0]",0.2,0.2,0.6
399,"[-1,1,0,-1]","[-1,1,1,0]",0.1,0.3,0.6
400,"[-1,1,0,-1]","[0,-1,-1,-1]",0.5,0.3,0.2
401,"[-1,1,0,-1]","[0,-1,-1,1]",0.45454545454545453,0.0,0.5454545454545454
402,"[-1,1,0,-1]","[0,-1,0,1]",0.09090909090909091,0.09090909090909091,0.8181818181818182
403,"[-1,1,0,-1]","[0,-1,1,1]",0.4,0.0,0.6
404,"[-1,1,0,-1]","[0,0,-1,1]",0.4,0.2,0.4
405,"[-1,1,0,-1]","[0,1,-1,-1]",0.0,0.9,0.1
406,"[-1,1,0,-1]","[0,1,0,-1]",0.15384615384615385,0.6923076923076923,0.15384615384615385
407,"[-1,1,0,-1]","[0,1,1,-1]",0.1,0.7,0.2
408,"[-1,1,0,-1]","[0,1,1,0]",0.0,0.7,0.3
409,"[-1,1,0,-1]","[1,-1,0,-1]",0.0,0.8,0.2
410,"[-1,1,0,-1]","[1,-1,0,1]",0.09090909090909091,0.09090909090909091,0.8181818181818182
411,"[-1,1,0,-1]","[1,0,-1,-1]",0.3,0.5,0.2
412,"[-1,1,0,-1]","[1,0,1,0]",0.1,0.0,0.9
413,"[-1,1,0,-1]","[1,0,1,1]",0.3,0.0,0.7
414,"[-1,1,0,-1]","[1,1,0,-1]",0.1111111111111111,0.6111111111111112,0.2777777777777778
415,"[-1,1,0,-1]","[1,1,0,1]",0.21428571428571427,0.07142857142857142,0.7142857142857143
416,"[-1,1,0,0]","[-1,-1,0,1]",0.8,0.0,0.2
417,"[-1,1,0,0]","[-1,0,-1,-1]",0.7,0.2,0.1
418,"[-1,1,0,0]","[-1,0,0,-1]",0.7,0.2,0.1
419,"[-1,1,0,0]","[-1,1,-1,0]",0.6923076923076923,0.0,0.3076923076923077
420,"[-1,1,0,0]","[-1,1,1,0]",0.6363636363636364,0.09090909090909091,0.2727272727272727
421,"[-1,1,0,0]","[0,-1,0,-1]",0.5333333333333333,0.13333333333333333,0.3333333333333333
422,"[-1,1,0,0]","[0,-1,0,1]",0.8,0.0,0.2
423,"[-1,1,0,0]","[0,-1,1,-1]",0.8,0.0,0.2
424,"[-1,1,0,0]","[0,-1,1,0]",0.6,0.1,0.3
425,"[-1,1,0,0]","[0,-1,1,1]",0.7692307692307693,0.07692307692307693,0.15384615384615385
426,"[-1,1,0,0]","[0,0,-1,-1]",0.5625,0.125,0.3125
427,"[-1,1,0,0]","[0,0,-1,1]",0.6666666666666666,0.06666666666666667,0.26666666666666666
428,"[-1,1,0,0]","[0,0,1,-1]",0.6666666666666666,0.13333333333333333,0.2
429,"[-1,1,0,0]","[0,0,1,1]",0.9,0.1,0.0
430,"[-1,1,0,0]","[0,1,-1,-1]",0.7142857142857143,0.07142857142857142,0.21428571428571427
431,"[-1,1,0,0]","[0,1,-1,0]",0.9090909090909091,0.09090909090909091,0.0
432,"[-1,1,0,0]","[0,1,0,-1]",0.6363636363636364,0.18181818181818182,0.18181818181818182
433,"[-1,1,0,0]","[0,1,1,0]",0.8,0.1,0.1
434,"[-1,1,0,0]","[0,1,1,1]",0.6,0.4,0.0
435,"[-1,1,0,0]","[1,-1,-1,0]",0.7692307692307693,0.0,0.23076923076923078
436,"[-1,1,0,0]","[1,-1,0,0]",0.5,0.0,0.5
437,"[-1,1,0,0]","[1,-1,1,0]",0.7,0.0,0.3
438,"[-1,1,0,0]","[1,0,-1,-1]",0.7,0.2,0.1
439,"[-1,1,0,0]","[1,0,-1,0]",0.8,0.0,0.2
440,"[-1,1,0,0]","[1,1,0,-1]",0.6470588235294118,0.29411764705882354,0.058823529411764705
441,"[-1,1,0,1]","[-1,-1,-1,0]",0.8181818181818182,0.0,0.18181818181818182
442,"[-1,1,0,1]","[-1,-1,0,0]",0.1,0.1,0.8
443,"[-1,1,0,1]","[-1,-1,0,1]",0.8,0.0,0.2
444,"[-1,1,0,1]","[-1,-1,1,0]",0.5,0.2,0.3
445,"[-1,1,0,1]","[-1,0,-1,-1]",0.9333333333333333,0.0,0.06666666666666667
446,"[-1,1,0,1]","[-1,0,-1,0]",0.8,0.1,0.1
447,"[-1,1,0,1]","[-1,0,1,-1]",0.7,0.0,0.3
448,"[-1,1,0,1]","[-1,0,1,1]",0.6363636363636364,0.2727272727272727,0.09090909090909091
449,"[-1,1,0,1]","[-1,1,-1,0]",0.9090909090909091,0.0,0.09090909090909091
450,"[-1,1,0,1]","[-1,1,0,-1]",0.9,0.0,0.1
451,"[-1,1,0,1]","[-1,1,0,0]",0.45454545454545453,0.0,0.5454545454545454
452,"[-1,1,0,1]","[0,-1,-1,-1]",0.9,0.1,0.0
453,"[-1,1,0,1]","[0,-1,-1,1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
454,"[-1,1,0,1]","[0,-1,0,-1]",1.0,0.0,0.0
455,"[-1,1,0,1]","[0,-1,1,-1]",0.9,0.0,0.1
456,"[-1,1,0,1]","[0,-1,1,0]",0.4,0.0,0.6
457,"[-1,1,0,1]","[0,-1,1,1]",0.8,0.1,0.1
458,"[-1,1,0,1]","[0,1,-1,-1]",0.8125,0.0625,0.125
459,"[-1,1,0,1]","[0,1,-1,0]",0.8181818181818182,0.0,0.18181818181818182
460,"[-1,1,0,1]","[0,1,-1,1]",0.7,0.2,0.1
461,"[-1,1,0,1]","[0,1,0,-1]",0.6923076923076923,0.15384615384615385,0.15384615384615385
462,"[-1,1,0,1]","[0,1,1,-1]",0.8,0.2,0.0
463,"[-1,1,0,1]","[0,1,1,0]",0.8181818181818182,0.0,0.18181818181818182
464,"[-1,1,0,1]","[0,1,1,1]",0.5,0.2,0.3
465,"[-1,1,0,1]","[1,-1,1,0]",0.8,0.1,0.1
466,"[-1,1,0,1]","[1,0,-1,-1]",0.8,0.1,0.1
467,"[-1,1,0,1]","[1,0,-1,0]",0.2727272727272727,0.09090909090909091,0.6363636363636364
468,"[-1,1,0,1]","[1,0,-1,1]",0.5,0.4,0.1
469,"[-1,1,0,1]","[1,0,0,-1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
470,"[-1,1,0,1]","[1,0,0,1]",0.5,0.1,0.4
471,"[-1,1,0,1]","[1,0,1,-1]",0.7272727272727273,0.0,0.2727272727272727
472,"[-1,1,0,1]","[1,0,1,0]",0.7272727272727273,0.09090909090909091,0.18181818181818182
473,"[-1,1,1,0]","[-1,-1,0,1]",0.1,0.0,0.9
474,"[-1,1,1,0]","[-1,-1,1,0]",0.3,0.3,0.4
475,"[-1,1,1,0]","[-1,0,-1,0]",0.5333333333333333,0.2,0.26666666666666666
476,"[-1,1,1,0]","[-1,0,-1,1]",0.7272727272727273,0.0,0.2727272727272727
477,"[-1,1,1,0]","[-1,0,1,-1]",0.7,0.1,0.2
478,"[-1,1,1,0]","[-1,0,1,1]",0.5,0.1,0.4
479,"[-1,1,1,0]","[-1,1,0,1]",0.0,0.1,0.9
480,"[-1,1,1,0]","[0,-1,-1,-1]",0.8,0.1,0.1
481,"[-1,1,1,0]","[0,-1,-1,1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
482,"[-1,1,1,0]","[0,-1,0,-1]",0.45454545454545453,0.2727272727272727,0.2727272727272727
483,"[-1,1,1,0]","[0,-1,0,1]",0.2727272727272727,0.0,0.7272727272727273
484,"[-1,1,1,0]","[0,-1,1,-1]",0.7272727272727273,0.18181818181818182,0.09090909090909091
485,"[-1,1,1,0]","[0,-1,1,1]",0.5,0.0,0.5
486,"[-1,1,1,0]","[0,0,-1,-1]",0.5,0.2777777777777778,0.2222222222222222
487,"[-1,1,1,0]","[0,0,-1,1]",0.4,0.2,0.4
488,"[-1,1,1,0]","[0,0,1,-1]",0.4,0.6,0.0
489,"[-1,1,1,0]","[0,0,1,1]",0.375,0.25,0.375
490,"[-1,1,1,0]","[0,1,-1,-1]",0.7857142857142857,0.14285714285714285,0.07142857142857142
491,"[-1,1,1,0]","[0,1,0,1]",0.14285714285714285,0.0,0.8571428571428571
492,"[-1,1,1,0]","[0,1,1,-1]",0.3,0.6,0.1
493,"[-1,1,1,0]","[0,1,1,1]",0.2,0.3,0.5
494,"[-1,1,1,0]","[1,-1,-1,0]",0.3,0.0,0.7
495,"[-1,1,1,0]","[1,-1,0,-1]",0.25,0.1875,0.5625
496,"[-1,1,1,0]","[1,-1,1,0]",0.23076923076923078,0.07692307692307693,0.6923076923076923
497,"[-1,1,1,0]","[1,0,-1,-1]",0.7272727272727273,0.09090909090909091,0.18181818181818182
498,"[-1,1,1,0]","[1,0,-1,0]",0.6363636363636364,0.0,0.36363636363636365
499,"[-1,1,1,0]","[1,1,0,1]",0.18181818181818182,0.0,0.8181818181818182
500,"[-1,1,1,0]","[1,1,1,0]",0.4166666666666667,0.3333333333333333,0.25
501,"[0,-1,-1,-1]","[-1,-1,0,0]",0.08333333333333333,0.08333333333333333,0.8333333333333334
502,"[0,-1,-1,-1]","[-1,-1,1,0]",0.07692307692307693,0.0,0.9230769230769231
503,"[0,-1,-1,-1]","[-1,0,-1,-1]",0.0,0.8,0.2
504,"[0,-1,-1,-1]","[-1,0,-1,1]",0.0,0.2,0.8
505,"[0,-1,-1,-1]","[-1,0,0,1]",0.4,0.0,0.6
506,"[0,-1,-1,-1]","[-1,0,1,-1]",0.0,0.6,0.4
507,"[0,-1,-1,-1]","[-1,0,1,0]",0.0,0.18181818181818182,0.8181818181818182
508,"[0,-1,-1,-1]","[-1,0,1,1]",0.1,0.0,0.9
509,"[0,-1,-1,-1]","[-1,1,-1,0]",0.16666666666666666,0.5,0.3333333333333333
510,"[0,-1,-1,-1]","[-1,1,0,0]",0.13333333333333333,0.0,0.8666666666666667
511,"[0,-1,-1,-1]","[0,-1,-1,1]",0.0,0.38461538461538464,0.6153846153846154
512,"[0,-1,-1,-1]","[0,-1,0,-1]",0.0,0.6363636363636364,0.36363636363636365
513,"[0,-1,-1,-1]","[0,-1,0,1]",0.07692307692307693,0.07692307692307693,0.8461538461538461
514,"[0,-1,-1,-1]","[0,0,1,1]",0.09090909090909091,0.0,0.9090909090909091
515,"[0,-1,-1,-1]","[0,1,-1,0]",0.18181818181818182,0.45454545454545453,0.36363636363636365
516,"[0,-1,-1,-1]","[0,1,0,-1]",0.2,0.0,0.8
517,"[0,-1,-1,-1]","[0,1,1,-1]",0.07692307692307693,0.46153846153846156,0.46153846153846156
518,"[0,-1,-1,-1]","[1,-1,0,-1]",0.2,0.2,0.6
519,"[0,-1,-1,-1]","[1,-1,0,0]",0.0,0.0,1.0
520,"[0,-1,-1,-1]","[1,-1,0,1]",0.15384615384615385,0.07692307692307693,0.7692307692307693
521,"[0,-1,-1,-1]","[1,0,-1,-1]",0.08333333333333333,0.6666666666666666,0.25
522,"[0,-1,-1,-1]","[1,0,-1,0]",0.1,0.2,0.7
523,"[0,-1,-1,-1]","[1,0,0,-1]",0.0,0.3333333333333333,0.6666666666666666
524,"[0,-1,-1,-1]","[1,1,-1,0]",0.0,0.2857142857142857,0.7142857142857143
525,"[0,-1,-1,-1]","[1,1,0,-1]",0.07692307692307693,0.46153846153846156,0.46153846153846156
526,"[0,-1,-1,0]","[-1,-1,-1,0]",0.18181818181818182,0.6363636363636364,0.18181818181818182
527,"[0,-1,-1,0]","[-1,-1,0,0]",0.05555555555555555,0.1111111111111111,0.8333333333333334
528,"[0,-1,-1,0]","[-1,-1,1,0]",0.3,0.1,0.6
529,"[0,-1,-1,0]","[-1,0,-1,-1]",0.2727272727272727,0.5454545454545454,0.18181818181818182
530,"[0,-1,-1,0]","[-1,0,-1,1]",0.3,0.5,0.2
531,"[0,-1,-1,0]","[-1,0,0,-1]",0.2727272727272727,0.0,0.7272727272727273
532,"[0,-1,-1,0]","[-1,0,0,1]",0.0,0.3,0.7
533,"[0,-1,-1,0]","[-1,0,1,-1]",0.6,0.2,0.2
534,"[0,-1,-1,0]","[-1,0,1,1]",0.2727272727272727,0.18181818181818182,0.5454545454545454
535,"[0,-1,-1,0]","[-1,1,-1,0]",0.3,0.4,0.3
536,"[0,-1,-1,0]","[-1,1,0,-1]",0.8,0.1,0.1
537,"[0,-1,-1,0]","[-1,1,0,0]",0.16666666666666666,0.0,0.8333333333333334
538,"[0,-1,-1,0]","[-1,1,0,1]",0.18181818181818182,0.09090909090909091,0.7272727272727273
539,"[0,-1,-1,0]","[-1,1,1,0]",0.6363636363636364,0.09090909090909091,0.2727272727272727
540,"[0,-1,-1,0]","[0,-1,-1,-1]",0.35294117647058826,0.4117647058823529,0.23529411764705882
541,"[0,-1,-1,0]","[0,-1,-1,1]",0.3,0.3,0.4
542,"[0,-1,-1,0]","[0,-1,0,-1]",0.4,0.1,0.5
543,"[0,-1,-1,0]","[0,-1,0,1]",0.17647058823529413,0.11764705882352941,0.7058823529411765
544,"[0,-1,-1,0]","[0,-1,1,0]",0.4,0.0,0.6
545,"[0,-1,-1,0]","[0,0,-1,-1]",0.7857142857142857,0.21428571428571427,0.0
546,"[0,-1,-1,0]","[0,0,-1,1]",0.18181818181818182,0.6363636363636364,0.18181818181818182
547,"[0,-1,-1,0]","[0,0,1,-1]",0.5,0.0,0.5
548,"[0,-1,-1,0]","[0,1,0,1]",0.3,0.0,0.7
549,"[0,-1,-1,0]","[0,1,1,0]",0.6363636363636364,0.0,0.36363636363636365
550,"[0,-1,-1,0]","[1,-1,-1,0]",0.21428571428571427,0.7142857142857143,0.07142857142857142
551,"[0,-1,-1,0]","[1,-1,0,-1]",0.5833333333333334,0.25,0.16666666666666666
552,"[0,-1,-1,0]","[1,-1,0,1]",0.2727272727272727,0.09090909090909091,0.6363636363636364
553,"[0,-1,-1,0]","[1,0,-1,-1]",0.45454545454545453,0.36363636363636365,0.18181818181818182
554,"[0,-1,-1,0]","[1,0,-1,0]",0.18181818181818182,0.45454545454545453,0.36363636363636365
555,"[0,-1,-1,0]","[1,0,0,-1]",0.4,0.0,0.6
556,"[0,-1,-1,0]","[1,0,1,-1]",0.7,0.0,0.3
557,"[0,-1,-1,0]","[1,0,1,1]",0.45454545454545453,0.09090909090909091,0.45454545454545453
558,"[0,-1,-1,0]","[1,1,0,0]",0.09090909090909091,0.0,0.9090909090909091
559,"[0,-1,-1,0]","[1,1,1,0]",0.6,0.0,0.4
560,"[0,-1,-1,1]","[-1,-1,-1,0]",0.16666666666666666,0.3333333333333333,0.5
561,"[0,-1,-1,1]","[-1,-1,0,0]",0.0,0.0,1.0
562,"[0,-1,-1,1]","[-1,-1,0,1]",0.09090909090909091,0.36363636363636365,0.5454545454545454
563,"[0,-1,-1,1]","[-1,0,-1,0]",0.2,0.5,0.3
564,"[0,-1,-1,1]","[-1,0,-1,1]",0.0,0.7,0.3
565,"[0,-1,-1,1]","[-1,0,0,-1]",0.5454545454545454,0.18181818181818182,0.2727272727272727
566,"[0,-1,-1,1]","[-1,0,0,1]",0.1875,0.1875,0.625
567,"[0,-1,-1,1]","[-1,0,1,0]",0.2,0.0,0.8
568,"[0,-1,-1,1]","[-1,0,1,1]",0.29411764705882354,0.17647058823529413,0.5294117647058824
569,"[0,-1,-1,1]","[-1,1,-1,0]",0.0,0.5,0.5
570,"[0,-1,-1,1]","[-1,1,0,0]",0.2,0.1,0.7
571,"[0,-1,-1,1]","[0,-1,0,-1]",0.5454545454545454,0.18181818181818182,0.2727272727272727
572,"[0,-1,-1,1]","[0,-1,1,-1]",0.5454545454545454,0.0,0.45454545454545453
573,"[0,-1,-1,1]","[0,-1,1,0]",0.45454545454545453,0.09090909090909091,0.45454545454545453
574,"[0,-1,-1,1]","[0,-1,1,1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
575,"[0,-1,-1,1]","[0,0,-1,-1]",0.5,0.4,0.1
576,"[0,-1,-1,1]","[0,0,-1,1]",0.3,0.4,0.3
577,"[0,-1,-1,1]","[0,0,1,-1]",0.5,0.0,0.5
578,"[0,-1,-1,1]","[0,0,1,1]",0.1,0.3,0.6
579,"[0,-1,-1,1]","[0,1,0,-1]",0.5714285714285714,0.07142857142857142,0.35714285714285715
580,"[0,-1,-1,1]","[0,1,1,1]",0.09090909090909091,0.09090909090909091,0.8181818181818182
581,"[0,-1,-1,1]","[1,-1,0,0]",0.0,0.0,1.0
582,"[0,-1,-1,1]","[1,0,-1,0]",0.0,0.45454545454545453,0.5454545454545454
583,"[0,-1,-1,1]","[1,0,0,-1]",0.8,0.0,0.2
584,"[0,-1,-1,1]","[1,0,0,1]",0.1,0.1,0.8
585,"[0,-1,-1,1]","[1,0,1,1]",0.1,0.2,0.7
586,"[0,-1,-1,1]","[1,1,0,-1]",0.5384615384615384,0.07692307692307693,0.38461538461538464
587,"[0,-1,-1,1]","[1,1,0,0]",0.1,0.0,0.9
588,"[0,-1,-1,1]","[1,1,1,0]",0.2857142857142857,0.0,0.7142857142857143
589,"[0,-1,0,-1]","[-1,-1,-1,0]",0.18181818181818182,0.09090909090909091,0.7272727272727273
590,"[0,-1,0,-1]","[-1,-1,0,0]",0.16666666666666666,0.0,0.8333333333333334
591,"[0,-1,0,-1]","[-1,0,-1,1]",0.3,0.1,0.6
592,"[0,-1,0,-1]","[-1,0,1,0]",0.1,0.2,0.7
593,"[0,-1,0,-1]","[-1,1,0,-1]",0.2,0.7,0.1
594,"[0,-1,0,-1]","[0,-1,0,1]",0.14285714285714285,0.07142857142857142,0.7857142857142857
595,"[0,-1,0,-1]","[0,-1,1,-1]",0.2,0.7,0.1
596,"[0,-1,0,-1]","[0,-1,1,0]",0.0,0.18181818181818182,0.8181818181818182
597,"[0,-1,0,-1]","[0,0,-1,-1]",0.4,0.4,0.2
598,"[0,-1,0,-1]","[0,0,-1,1]",0.5,0.3,0.2
599,"[0,-1,0,-1]","[0,0,1,-1]",0.35714285714285715,0.21428571428571427,0.42857142857142855
600,"[0,-1,0,-1]","[0,1,-1,-1]",0.3,0.7,0.0
601,"[0,-1,0,-1]","[0,1,1,-1]",0.3333333333333333,0.3333333333333333,0.3333333333333333
602,"[0,-1,0,-1]","[0,1,1,1]",0.4,0.0,0.6
603,"[0,-1,0,-1]","[1,-1,-1,0]",0.18181818181818182,0.0,0.8181818181818182
604,"[0,-1,0,-1]","[1,0,-1,0]",0.5,0.08333333333333333,0.4166666666666667
605,"[0,-1,0,-1]","[1,0,1,0]",0.5454545454545454,0.18181818181818182,0.2727272727272727
606,"[0,-1,0,-1]","[1,0,1,1]",0.2,0.1,0.7
607,"[0,-1,0,-1]","[1,1,-1,0]",0.3,0.0,0.7
608,"[0,-1,0,-1]","[1,1,0,0]",0.2727272727272727,0.0,0.7272727272727273
609,"[0,-1,0,-1]","[1,1,1,0]",0.2777777777777778,0.2222222222222222,0.5
610,"[0,-1,0,1]","[-1,-1,0,-1]",0.9,0.1,0.0
611,"[0,-1,0,1]","[-1,0,-1,0]",0.6363636363636364,0.0,0.36363636363636365
612,"[0,-1,0,1]","[-1,0,0,-1]",0.6153846153846154,0.0,0.38461538461538464
613,"[0,-1,0,1]","[-1,0,0,1]",0.42857142857142855,0.0,0.5714285714285714
614,"[0,-1,0,1]","[-1,0,1,-1]",0.6363636363636364,0.09090909090909091,0.2727272727272727
615,"[0,-1,0,1]","[-1,1,0,1]",0.2,0.1,0.7
616,"[0,-1,0,1]","[0,-1,-1,1]",0.5625,0.25,0.1875
617,"[0,-1,0,1]","[0,-1,1,0]",0.6,0.2,0.2
618,"[0,-1,0,1]","[0,-1,1,1]",0.3,0.4,0.3
619,"[0,-1,0,1]","[0,0,-1,-1]",0.9,0.0,0.1
620,"[0,-1,0,1]","[0,0,-1,1]",0.6363636363636364,0.09090909090909091,0.2727272727272727
621,"[0,-1,0,1]","[0,0,1,-1]",0.5454545454545454,0.18181818181818182,0.2727272727272727
622,"[0,-1,0,1]","[0,1,-1,0]",0.9230769230769231,0.0,0.07692307692307693
623,"[0,-1,0,1]","[0,1,0,-1]",0.8,0.0,0.2
624,"[0,-1,0,1]","[0,1,0,1]",0.5,0.0,0.5
625,"[0,-1,0,1]","[0,1,1,-1]",0.7,0.1,0.2
