,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_1,alpha_1_0,alpha_0_2,alpha_2_0,alpha_1_2,alpha_2_1,direct_comparison_value,most_preferred_pair
1214,"[(0, 0, 1, 1), (1, 1, 1, 0)]",0,2,4,0.4,0_2,-0.2,-0.2,0.2,0.0,0.2,0.0,0.4,"(1, 2)"
1215,"[(0, 1, -1, -1), (0, 1, -1, 0)]",0,2,6,0.545454545454545,0_2,-0.363636363636363,-0.090909090909091,0.363636363636363,0.272727272727272,0.090909090909091,-0.272727272727272,0.545454545454545,"(0, 2)"
1216,"[(0, 1, -1, -1), (0, 1, -1, 1)]",1,2,9,0.818181818181818,1_2,-0.181818181818182,-0.818181818181818,0.181818181818182,-0.636363636363636,0.818181818181818,0.636363636363636,0.181818181818182,"(1, 2)"
1217,"[(0, 1, -1, -1), (0, 1, 0, -1)]",1,2,5,0.454545454545455,1_2,-0.181818181818182,-0.272727272727273,0.181818181818182,-0.090909090909091,0.272727272727273,0.090909090909091,0.363636363636364,"(1, 2)"
1218,"[(0, 1, -1, -1), (0, 1, 0, 1)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
1219,"[(0, 1, -1, -1), (0, 1, 1, -1)]",0,2,6,0.545454545454545,0_2,-0.272727272727272,0.090909090909091,0.272727272727272,0.363636363636363,-0.090909090909091,-0.363636363636363,0.545454545454545,"(0, 2)"
1220,"[(0, 1, -1, -1), (0, 1, 1, 0)]",1,2,13,0.8125,1_2,-0.0625,-0.75,0.0625,-0.6875,0.75,0.6875,0.125,"(1, 2)"
1221,"[(0, 1, -1, -1), (0, 1, 1, 1)]",1,2,8,0.727272727272727,1_2,-0.09090909090909109,-0.636363636363636,0.09090909090909109,-0.545454545454545,0.636363636363636,0.545454545454545,0.181818181818182,"(1, 2)"
1222,"[(0, 1, -1, -1), (1, -1, -1, 0)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
1223,"[(0, 1, -1, -1), (1, -1, 0, -1)]",1,2,6,0.545454545454545,1_2,-0.2727272727272731,-0.4545454545454541,0.2727272727272731,-0.181818181818181,0.4545454545454541,0.181818181818181,0.363636363636364,"(1, 2)"
1224,"[(0, 1, -1, -1), (1, -1, 0, 0)]",1,2,10,0.909090909090909,1_2,-0.0909090909090909,-0.909090909090909,0.0909090909090909,-0.818181818181818,0.909090909090909,0.818181818181818,0.0909090909090909,"(1, 2)"
1225,"[(0, 1, -1, -1), (1, -1, 0, 1)]",1,2,11,0.785714285714286,1_2,0.07142857142857159,-0.642857142857143,-0.07142857142857159,-0.7142857142857146,0.642857142857143,0.7142857142857146,0.0714285714285714,"(1, 2)"
1226,"[(0, 1, -1, -1), (1, -1, 1, 0)]",1,2,10,0.909090909090909,1_2,0.0909090909090909,-0.818181818181818,-0.0909090909090909,-0.909090909090909,0.818181818181818,0.909090909090909,0.0,"(1, 2)"
1227,"[(0, 1, -1, -1), (1, 0, -1, -1)]",0,1,4,0.4,0_1,0.0,0.2,0.0,0.2,-0.2,-0.2,0.4,"(0, 2)"
1228,"[(0, 1, -1, -1), (1, 0, -1, 0)]",1,2,5,0.454545454545455,1_2,0.0,-0.181818181818182,0.0,-0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,"(1, 2)"
1229,"[(0, 1, -1, -1), (1, 0, -1, 1)]",0,2,6,0.4,0_2,-0.2,-0.2,0.2,0.0,0.2,0.0,0.4,"(1, 2)"
1230,"[(0, 1, -1, -1), (1, 0, 0, -1)]",1,2,6,0.6,1_2,-0.4,-0.6,0.4,-0.19999999999999996,0.6,0.19999999999999996,0.4,"(1, 2)"
1231,"[(0, 1, -1, -1), (1, 0, 0, 1)]",1,2,14,0.777777777777778,1_2,0.11111111111111138,-0.611111111111111,-0.11111111111111138,-0.7222222222222224,0.611111111111111,0.7222222222222224,0.0555555555555556,"(1, 2)"
1232,"[(0, 1, -1, -1), (1, 0, 1, -1)]",0,2,8,0.727272727272727,0_2,-0.727272727272727,-0.272727272727273,0.727272727272727,0.454545454545454,0.272727272727273,-0.454545454545454,0.727272727272727,"(0, 2)"
1233,"[(0, 1, -1, -1), (1, 0, 1, 0)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
1234,"[(0, 1, -1, -1), (1, 0, 1, 1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
1235,"[(0, 1, -1, -1), (1, 1, -1, 0)]",0,2,4,0.4,0_2,-0.2,-0.2,0.2,0.0,0.2,0.0,0.4,"(1, 2)"
1236,"[(0, 1, -1, -1), (1, 1, 0, -1)]",0,2,10,0.666666666666667,0_2,-0.533333333333334,-0.06666666666666701,0.533333333333334,0.46666666666666695,0.06666666666666701,-0.46666666666666695,0.666666666666667,"(0, 2)"
1237,"[(0, 1, -1, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
1238,"[(0, 1, -1, -1), (1, 1, 0, 1)]",1,2,10,1.0,1_2,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,"(1, 2)"
1239,"[(0, 1, -1, -1), (1, 1, 1, 0)]",1,2,9,0.9,1_2,-0.1,-0.9,0.1,-0.8,0.9,0.8,0.1,"(1, 2)"
1240,"[(0, 1, -1, 0), (0, 1, -1, 1)]",0,2,5,0.5,0_2,-0.3,-0.09999999999999998,0.3,0.2,0.09999999999999998,-0.2,0.5,"(0, 2)"
1241,"[(0, 1, -1, 0), (0, 1, 0, -1)]",0,1,8,0.666666666666667,0_1,0.5833333333333337,0.41666666666666696,-0.5833333333333337,-0.16666666666666669,-0.41666666666666696,0.16666666666666669,0.0833333333333333,"(0, 1)"
1242,"[(0, 1, -1, 0), (0, 1, 0, 1)]",1,2,9,0.9,1_2,-0.1,-0.9,0.1,-0.8,0.9,0.8,0.1,"(1, 2)"
1243,"[(0, 1, -1, 0), (0, 1, 1, -1)]",0,1,6,0.6,0_1,0.6,0.19999999999999996,-0.6,-0.4,-0.19999999999999996,0.4,0.0,"(0, 1)"
1244,"[(0, 1, -1, 0), (0, 1, 1, 0)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
1245,"[(0, 1, -1, 0), (0, 1, 1, 1)]",1,2,8,0.571428571428571,1_2,0.428571428571429,-0.14285714285714196,-0.428571428571429,-0.571428571428571,0.14285714285714196,0.571428571428571,0.0,"(1, 2)"
1246,"[(0, 1, -1, 0), (1, -1, -1, 0)]",0,1,5,0.454545454545455,0_1,0.0,0.3636363636363641,0.0,0.3636363636363641,-0.3636363636363641,-0.3636363636363641,0.454545454545455,"(0, 2)"
1247,"[(0, 1, -1, 0), (1, -1, 0, -1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
1248,"[(0, 1, -1, 0), (1, -1, 0, 0)]",1,2,9,0.75,1_2,0.08333333333333369,-0.583333333333333,-0.08333333333333369,-0.6666666666666667,0.583333333333333,0.6666666666666667,0.0833333333333333,"(1, 2)"
1249,"[(0, 1, -1, 0), (1, -1, 0, 1)]",1,2,10,1.0,1_2,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,"(1, 2)"
1250,"[(0, 1, -1, 0), (1, -1, 1, 0)]",1,2,10,0.833333333333333,1_2,0.166666666666667,-0.6666666666666661,-0.166666666666667,-0.833333333333333,0.6666666666666661,0.833333333333333,0.0,"(1, 2)"
1251,"[(0, 1, -1, 0), (1, 0, -1, -1)]",0,1,4,0.4,0_1,0.0,0.2,0.0,0.2,-0.2,-0.2,0.4,"(0, 2)"
1252,"[(0, 1, -1, 0), (1, 0, -1, 0)]",0,2,5,0.454545454545455,0_2,-0.3636363636363641,-0.3636363636363641,0.3636363636363641,0.0,0.3636363636363641,0.0,0.454545454545455,"(1, 2)"
1253,"[(0, 1, -1, 0), (1, 0, -1, 1)]",0,2,8,0.727272727272727,0_2,-0.454545454545454,0.272727272727273,0.454545454545454,0.727272727272727,-0.272727272727273,-0.727272727272727,0.727272727272727,"(0, 2)"
1254,"[(0, 1, -1, 0), (1, 0, 0, -1)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
1255,"[(0, 1, -1, 0), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.1818181818181821,-0.36363636363636304,-0.1818181818181821,-0.5454545454545451,0.36363636363636304,0.5454545454545451,0.0909090909090909,"(1, 2)"
1256,"[(0, 1, -1, 0), (1, 0, 1, -1)]",0,1,7,0.636363636363636,0_1,0.36363636363636304,0.5454545454545451,-0.36363636363636304,0.1818181818181821,-0.5454545454545451,-0.1818181818181821,0.272727272727273,"(0, 1)"
1257,"[(0, 1, -1, 0), (1, 0, 1, 0)]",1,2,6,0.545454545454545,1_2,0.454545454545455,-0.09090909090909,-0.454545454545455,-0.545454545454545,0.09090909090909,0.545454545454545,0.0,"(1, 2)"
1258,"[(0, 1, -1, 0), (1, 0, 1, 1)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
1259,"[(0, 1, -1, 0), (1, 1, -1, 0)]",0,2,10,0.909090909090909,0_2,-0.909090909090909,-0.0909090909090909,0.909090909090909,0.818181818181818,0.0909090909090909,-0.818181818181818,0.909090909090909,"(0, 2)"
1260,"[(0, 1, -1, 0), (1, 1, 0, -1)]",0,1,6,0.6,0_1,0.39999999999999997,0.39999999999999997,-0.39999999999999997,0.0,-0.39999999999999997,0.0,0.2,"(0, 1)"
1261,"[(0, 1, -1, 0), (1, 1, 0, 0)]",1,2,8,0.727272727272727,1_2,0.09090909090909109,-0.545454545454545,-0.09090909090909109,-0.636363636363636,0.545454545454545,0.636363636363636,0.0909090909090909,"(1, 2)"
1262,"[(0, 1, -1, 0), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
1263,"[(0, 1, -1, 0), (1, 1, 1, 0)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
1264,"[(0, 1, -1, 1), (0, 1, 0, -1)]",0,1,10,0.714285714285714,0_1,0.714285714285714,0.428571428571428,-0.714285714285714,-0.285714285714286,-0.428571428571428,0.285714285714286,0.0,"(0, 1)"
1265,"[(0, 1, -1, 1), (0, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,-0.1818181818181821,-0.5454545454545451,0.1818181818181821,-0.36363636363636304,0.5454545454545451,0.36363636363636304,0.272727272727273,"(1, 2)"
1266,"[(0, 1, -1, 1), (0, 1, 1, -1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
1267,"[(0, 1, -1, 1), (0, 1, 1, 0)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
1268,"[(0, 1, -1, 1), (0, 1, 1, 1)]",0,1,7,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
1269,"[(0, 1, -1, 1), (1, -1, -1, 0)]",0,2,6,0.6,0_2,-0.5,-0.19999999999999998,0.5,0.3,0.19999999999999998,-0.3,0.6,"(0, 2)"
1270,"[(0, 1, -1, 1), (1, -1, 0, -1)]",1,2,7,0.538461538461538,1_2,0.461538461538462,-0.07692307692307598,-0.461538461538462,-0.538461538461538,0.07692307692307598,0.538461538461538,0.0,"(1, 2)"
1271,"[(0, 1, -1, 1), (1, -1, 0, 0)]",1,2,10,1.0,1_2,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,"(1, 2)"
1272,"[(0, 1, -1, 1), (1, -1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.363636363636364,-0.27272727272727204,-0.363636363636364,-0.636363636363636,0.27272727272727204,0.636363636363636,0.0,"(1, 2)"
1273,"[(0, 1, -1, 1), (1, -1, 1, 0)]",1,2,9,0.5,1_2,0.277777777777778,-0.111111111111111,-0.277777777777778,-0.388888888888889,0.111111111111111,0.388888888888889,0.111111111111111,"(1, 2)"
1274,"[(0, 1, -1, 1), (1, 0, -1, -1)]",0,1,6,0.461538461538462,0_1,0.07692307692307698,0.30769230769230804,-0.07692307692307698,0.23076923076923103,-0.30769230769230804,-0.23076923076923103,0.384615384615385,"(0, 1)"
1275,"[(0, 1, -1, 1), (1, 0, -1, 0)]",0,2,8,0.8,0_2,-0.8,-0.2,0.8,0.6000000000000001,0.2,-0.6000000000000001,0.8,"(0, 2)"
1276,"[(0, 1, -1, 1), (1, 0, -1, 1)]",0,2,7,0.636363636363636,0_2,-0.5454545454545451,-0.1818181818181821,0.5454545454545451,0.36363636363636304,0.1818181818181821,-0.36363636363636304,0.636363636363636,"(0, 2)"
1277,"[(0, 1, -1, 1), (1, 0, 0, -1)]",1,2,8,0.571428571428571,1_2,0.2857142857142856,-0.21428571428571397,-0.2857142857142856,-0.49999999999999956,0.21428571428571397,0.49999999999999956,0.0714285714285714,"(1, 2)"
1278,"[(0, 1, -1, 1), (1, 0, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
1279,"[(0, 1, -1, 1), (1, 0, 1, -1)]",0,1,7,0.636363636363636,0_1,0.5454545454545451,0.36363636363636304,-0.5454545454545451,-0.1818181818181821,-0.36363636363636304,0.1818181818181821,0.0909090909090909,"(0, 1)"
1280,"[(0, 1, -1, 1), (1, 0, 1, 0)]",1,2,7,0.636363636363636,1_2,0.0,-0.45454545454545403,0.0,-0.45454545454545403,0.45454545454545403,0.45454545454545403,0.181818181818182,"(1, 2)"
1281,"[(0, 1, -1, 1), (1, 0, 1, 1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
1282,"[(0, 1, -1, 1), (1, 1, -1, 0)]",0,2,7,0.7,0_2,-0.7,-0.3,0.7,0.39999999999999997,0.3,-0.39999999999999997,0.7,"(0, 2)"
1283,"[(0, 1, -1, 1), (1, 1, 0, -1)]",0,1,8,0.571428571428571,0_1,0.49999999999999956,0.21428571428571397,-0.49999999999999956,-0.2857142857142856,-0.21428571428571397,0.2857142857142856,0.0714285714285714,"(0, 1)"
1284,"[(0, 1, -1, 1), (1, 1, 0, 0)]",1,2,7,0.636363636363636,1_2,0.1818181818181821,-0.36363636363636304,-0.1818181818181821,-0.5454545454545451,0.36363636363636304,0.5454545454545451,0.0909090909090909,"(1, 2)"
1285,"[(0, 1, -1, 1), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,-0.7000000000000001,0.0,-0.7000000000000001,0.7000000000000001,0.7000000000000001,0.1,"(1, 2)"
1286,"[(0, 1, -1, 1), (1, 1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.454545454545455,-0.09090909090909,-0.454545454545455,-0.545454545454545,0.09090909090909,0.545454545454545,0.0,"(1, 2)"
1287,"[(0, 1, 0, -1), (0, 1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.09090909090909109,-0.545454545454545,-0.09090909090909109,-0.636363636363636,0.545454545454545,0.636363636363636,0.0909090909090909,"(1, 2)"
1288,"[(0, 1, 0, -1), (0, 1, 1, -1)]",0,2,5,0.5,0_2,-0.2,0.09999999999999998,0.2,0.3,-0.09999999999999998,-0.3,0.5,"(0, 2)"
1289,"[(0, 1, 0, -1), (0, 1, 1, 0)]",0,2,4,0.363636363636364,0_2,-0.090909090909091,-0.090909090909091,0.090909090909091,0.0,0.090909090909091,0.0,0.363636363636364,"(1, 2)"
1290,"[(0, 1, 0, -1), (0, 1, 1, 1)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
1291,"[(0, 1, 0, -1), (1, -1, -1, 0)]",1,2,7,0.636363636363636,1_2,0.1818181818181821,-0.36363636363636304,-0.1818181818181821,-0.5454545454545451,0.36363636363636304,0.5454545454545451,0.0909090909090909,"(1, 2)"
1292,"[(0, 1, 0, -1), (1, -1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.272727272727272,0.363636363636363,-0.272727272727272,0.090909090909091,-0.363636363636363,-0.090909090909091,0.272727272727273,"(0, 1)"
1293,"[(0, 1, 0, -1), (1, -1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
1294,"[(0, 1, 0, -1), (1, -1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.363636363636364,-0.27272727272727204,-0.363636363636364,-0.636363636363636,0.27272727272727204,0.636363636363636,0.0,"(1, 2)"
1295,"[(0, 1, 0, -1), (1, -1, 1, 0)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
1296,"[(0, 1, 0, -1), (1, 0, -1, -1)]",0,1,4,0.363636363636364,0_1,0.090909090909091,0.0,-0.090909090909091,-0.090909090909091,0.0,0.090909090909091,0.272727272727273,"(1, 2)"
1297,"[(0, 1, 0, -1), (1, 0, -1, 0)]",1,2,7,0.538461538461538,1_2,0.461538461538462,-0.07692307692307598,-0.461538461538462,-0.538461538461538,0.07692307692307598,0.538461538461538,0.0,"(1, 2)"
1298,"[(0, 1, 0, -1), (1, 0, -1, 1)]",1,2,12,0.666666666666667,1_2,0.0,-0.5,0.0,-0.5,0.5,0.5,0.166666666666667,"(1, 2)"
1299,"[(0, 1, 0, -1), (1, 0, 0, -1)]",0,2,8,0.727272727272727,0_2,-0.727272727272727,-0.272727272727273,0.727272727272727,0.454545454545454,0.272727272727273,-0.454545454545454,0.727272727272727,"(0, 2)"
1300,"[(0, 1, 0, -1), (1, 0, 0, 1)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
1301,"[(0, 1, 0, -1), (1, 0, 1, -1)]",0,2,9,0.692307692307692,0_2,-0.538461538461538,0.0,0.538461538461538,0.538461538461538,0.0,-0.538461538461538,0.692307692307692,"(0, 2)"
1302,"[(0, 1, 0, -1), (1, 0, 1, 0)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
1303,"[(0, 1, 0, -1), (1, 0, 1, 1)]",1,2,9,0.692307692307692,1_2,0.307692307692308,-0.38461538461538397,-0.307692307692308,-0.692307692307692,0.38461538461538397,0.692307692307692,0.0,"(1, 2)"
1304,"[(0, 1, 0, -1), (1, 1, -1, 0)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
1305,"[(0, 1, 0, -1), (1, 1, 0, -1)]",0,2,6,0.6,0_2,-0.3,0.19999999999999998,0.3,0.5,-0.19999999999999998,-0.5,0.6,"(0, 2)"
1306,"[(0, 1, 0, -1), (1, 1, 0, 0)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
1307,"[(0, 1, 0, -1), (1, 1, 0, 1)]",1,2,11,0.846153846153846,1_2,0.0,-0.7692307692307692,0.0,-0.7692307692307692,0.7692307692307692,0.7692307692307692,0.0769230769230769,"(1, 2)"
1308,"[(0, 1, 0, -1), (1, 1, 1, 0)]",1,2,7,0.4375,1_2,0.0625,-0.125,-0.0625,-0.1875,0.125,0.1875,0.25,"(1, 2)"
1309,"[(0, 1, 0, 1), (0, 1, 1, -1)]",0,1,9,0.9,0_1,0.8,0.9,-0.8,0.1,-0.9,-0.1,0.1,"(0, 1)"
1310,"[(0, 1, 0, 1), (0, 1, 1, 0)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
1311,"[(0, 1, 0, 1), (0, 1, 1, 1)]",0,2,5,0.454545454545455,0_2,-0.181818181818182,0.0,0.181818181818182,0.181818181818182,0.0,-0.181818181818182,0.454545454545455,"(0, 2)"
1312,"[(0, 1, 0, 1), (1, -1, -1, 0)]",0,1,9,0.642857142857143,0_1,0.42857142857142905,0.5,-0.42857142857142905,0.07142857142857101,-0.5,-0.07142857142857101,0.214285714285714,"(0, 1)"
1313,"[(0, 1, 0, 1), (1, -1, 0, -1)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
1314,"[(0, 1, 0, 1), (1, -1, 0, 0)]",1,2,6,0.6,1_2,0.19999999999999998,-0.3,-0.19999999999999998,-0.5,0.3,0.5,0.1,"(1, 2)"
1315,"[(0, 1, 0, 1), (1, -1, 0, 1)]",1,2,7,0.583333333333333,1_2,0.24999999999999967,-0.25000000000000006,-0.24999999999999967,-0.4999999999999997,0.25000000000000006,0.4999999999999997,0.0833333333333333,"(1, 2)"
1316,"[(0, 1, 0, 1), (1, -1, 1, 0)]",0,1,13,0.722222222222222,0_1,0.722222222222222,0.444444444444444,-0.722222222222222,-0.277777777777778,-0.444444444444444,0.277777777777778,0.0,"(0, 1)"
1317,"[(0, 1, 0, 1), (1, 0, -1, -1)]",0,1,9,0.9,0_1,0.8,0.9,-0.8,0.1,-0.9,-0.1,0.1,"(0, 1)"
1318,"[(0, 1, 0, 1), (1, 0, -1, 0)]",0,1,8,0.8,0_1,0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.0,-0.7000000000000001,0.0,0.1,"(0, 1)"
1319,"[(0, 1, 0, 1), (1, 0, -1, 1)]",0,1,10,0.769230769230769,0_1,0.5384615384615381,0.769230769230769,-0.5384615384615381,0.230769230769231,-0.769230769230769,-0.230769230769231,0.230769230769231,"(0, 1)"
1320,"[(0, 1, 0, 1), (1, 0, 0, -1)]",0,1,7,0.7,0_1,0.49999999999999994,0.6,-0.49999999999999994,0.1,-0.6,-0.1,0.2,"(0, 1)"
1321,"[(0, 1, 0, 1), (1, 0, 0, 1)]",0,1,6,0.545454545454545,0_1,0.4545454545454541,0.181818181818181,-0.4545454545454541,-0.2727272727272731,-0.181818181818181,0.2727272727272731,0.0909090909090909,"(0, 1)"
1322,"[(0, 1, 0, 1), (1, 0, 1, -1)]",0,1,7,0.7,0_1,0.49999999999999994,0.6,-0.49999999999999994,0.1,-0.6,-0.1,0.2,"(0, 1)"
1323,"[(0, 1, 0, 1), (1, 0, 1, 0)]",0,1,5,0.5,0_1,0.4,0.09999999999999998,-0.4,-0.30000000000000004,-0.09999999999999998,0.30000000000000004,0.1,"(0, 1)"
1324,"[(0, 1, 0, 1), (1, 0, 1, 1)]",0,1,10,0.714285714285714,0_1,0.571428571428571,0.571428571428571,-0.571428571428571,0.0,-0.571428571428571,0.0,0.142857142857143,"(0, 1)"
1325,"[(0, 1, 0, 1), (1, 1, -1, 0)]",0,1,9,0.818181818181818,0_1,0.636363636363636,0.818181818181818,-0.636363636363636,0.181818181818182,-0.818181818181818,-0.181818181818182,0.181818181818182,"(0, 1)"
1326,"[(0, 1, 0, 1), (1, 1, 0, -1)]",0,1,10,0.909090909090909,0_1,0.909090909090909,0.818181818181818,-0.909090909090909,-0.0909090909090909,-0.818181818181818,0.0909090909090909,0.0,"(0, 1)"
1327,"[(0, 1, 0, 1), (1, 1, 0, 0)]",0,1,5,0.454545454545455,0_1,0.3636363636363641,0.0,-0.3636363636363641,-0.3636363636363641,0.0,0.3636363636363641,0.0909090909090909,"(1, 2)"
1328,"[(0, 1, 0, 1), (1, 1, 0, 1)]",1,2,6,0.6,1_2,0.0,-0.39999999999999997,0.0,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.2,"(1, 2)"
1329,"[(0, 1, 0, 1), (1, 1, 1, 0)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
1330,"[(0, 1, 1, -1), (0, 1, 1, 0)]",1,2,7,0.7,1_2,-0.3,-0.7,0.3,-0.39999999999999997,0.7,0.39999999999999997,0.3,"(1, 2)"
1331,"[(0, 1, 1, -1), (0, 1, 1, 1)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
1332,"[(0, 1, 1, -1), (1, -1, -1, 0)]",1,2,9,0.6,1_2,0.2666666666666663,-0.266666666666667,-0.2666666666666663,-0.5333333333333333,0.266666666666667,0.5333333333333333,0.0666666666666667,"(1, 2)"
1333,"[(0, 1, 1, -1), (1, -1, 0, -1)]",1,2,5,0.5,1_2,-0.30000000000000004,-0.4,0.30000000000000004,-0.09999999999999998,0.4,0.09999999999999998,0.4,"(1, 2)"
1334,"[(0, 1, 1, -1), (1, -1, 0, 0)]",1,2,10,1.0,1_2,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,"(1, 2)"
1335,"[(0, 1, 1, -1), (1, -1, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0909090909090909,-0.818181818181818,-0.0909090909090909,-0.909090909090909,0.818181818181818,0.909090909090909,0.0,"(1, 2)"
1336,"[(0, 1, 1, -1), (1, -1, 1, 0)]",1,2,10,0.909090909090909,1_2,0.0909090909090909,-0.818181818181818,-0.0909090909090909,-0.909090909090909,0.818181818181818,0.909090909090909,0.0,"(1, 2)"
1337,"[(0, 1, 1, -1), (1, 0, -1, -1)]",0,1,4,0.4,0_1,0.0,0.2,0.0,0.2,-0.2,-0.2,0.4,"(0, 2)"
1338,"[(0, 1, 1, -1), (1, 0, -1, 0)]",1,2,14,0.777777777777778,1_2,0.0,-0.666666666666667,0.0,-0.666666666666667,0.666666666666667,0.666666666666667,0.111111111111111,"(1, 2)"
1339,"[(0, 1, 1, -1), (1, 0, -1, 1)]",1,2,13,0.928571428571429,1_2,-0.0714285714285714,-0.928571428571429,0.0714285714285714,-0.8571428571428577,0.928571428571429,0.8571428571428577,0.0714285714285714,"(1, 2)"
1340,"[(0, 1, 1, -1), (1, 0, 0, -1)]",0,2,7,0.636363636363636,0_2,-0.36363636363636304,0.1818181818181821,0.36363636363636304,0.5454545454545451,-0.1818181818181821,-0.5454545454545451,0.636363636363636,"(0, 2)"
1341,"[(0, 1, 1, -1), (1, 0, 0, 1)]",1,2,11,1.0,1_2,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,"(1, 2)"
1342,"[(0, 1, 1, -1), (1, 0, 1, -1)]",0,2,10,0.714285714285714,0_2,-0.571428571428571,0.0,0.571428571428571,0.571428571428571,0.0,-0.571428571428571,0.714285714285714,"(0, 2)"
1343,"[(0, 1, 1, -1), (1, 0, 1, 0)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
1344,"[(0, 1, 1, -1), (1, 0, 1, 1)]",1,2,7,0.7,1_2,-0.1,-0.6,0.1,-0.49999999999999994,0.6,0.49999999999999994,0.2,"(1, 2)"
1345,"[(0, 1, 1, -1), (1, 1, -1, 0)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
